label,text
talk.religion.misc,brian ceccarelli writes want know exposed light evil deeds uncovered choice remain darkness sort like bugs rock however people many like darkness sometimes gets cold dark comfortable people crawl rock although blinded first get accustomed light enjoy warm virtue light see depths shortcomings correct also see much much world narrow little experiences rock discover life rock incredibly yukky life light world great great want tell friends maintain people want enter light knowledge alone masters fear afraid face world terms choice remain darkness sort like bugs rock however people many like darkness sometimes gets cold dark comfortable people crawl rock although blinded first get accustomed light enjoy warmth see things really also see heights reach places go learn choose paths world learn mistakes revel successes see much much world narrow experiences rock discover life rock incredibly yucky life terms great great want tell everyone else see point think youre one rock im getting great tan sunlight life improved immesurably since abandoned theism come join difficult trip first build muscles long hike well worth people hate light kent adversion extent brian kendig replying thread certainly likes darkness brian k enjoys stating false concepts false pressumptions god bible without checking presumptions compares god odin zeus look practically equated odin zeus theyre much different god dont see im going accept anything cant witness eyes experience senses especially something megapowerful youre trying get accept surely believe strongly must good reason dont withough checking presumption thinks hell equivalent nonexistence say say would rather cease existing instead subject whims deity deity decided toss fiery pits enjoy darkness people honestly admit yes people fond sexual sins hording money selfishness mention biblical ignorance nope people christian people fond feeling imperfect believing world undesirable place reciting magical mystical prayers make world nice holy priests tell like good little sheep enjoy darkness youre proud may know bible well read koran zen writings hare krishna literature havent say open mind sin fun lets admit life sin leads trouble death life hell next nope make decisions enjoy successes accept failures die content life youve led reflect back final moments youve led good life come rock please god loved world gave one son whoever believes shall perish eternal life im sorry dont feel sacrificing jesus something god id worship would unless sacrifice temporary case really important forget bible minute forget quoting verses forget said show picture wide open hilltop convince youre right brian kendig je ne suis fait comme aucun de ceux que jai vus jose croire netre fait comme aucun de ceux qui existent meaning life si je ne vaux pas mieux au moins je suis autre ends rousseau
alt.atheism,dan lawrence bissell writes first want start right say im christian know shouldnt get involved bit deleted book says jesus either liar crazy modern day koresh actually said reasons wouldnt liar follows would die lie wouldnt people able tell liar people gathered around kept many gathered hearing seeing someone healed call fool believe heal people niether lunatic would entire nation drawn someone crazy doubtful fact rediculous example anyone drawn david koresh obviously fool logical people see right away therefore since wasnt liar lunatic must real thing righto dan try one cornflakes book says muhammad either liar crazy modern day mad mahdi actually said reasons wouldnt liar follows would die lie wouldnt people able tell liar people gathered around kept many gathered hearing seeing soninlaw made sun stand still call fool believe make sun stand still niether lunatic would entire nation drawn someone crazy doubtful fact rediculous example anyone drawn mad mahdi obviously fool logical people see right away therefore since wasnt liar lunatic must real thing ron house usq toowoomba australia
comp.sys.mac.hardware,derek fong writes extension cord type cable buy allows plug existing power cord plug extension cable quadra two approaches power cord kind detaches back monitor common get replacement power cord go monitor back computer get adpater connects plug end existing power cord provides proper end plugs back computer cost aprox available many computer stores clone dealers usually better things good prices power cords standard dont go looking special thing mac store
rec.sport.baseball,dodgers shopping harris teams quest lefthanded pitching far takers personally think harris defensive liability also led team past years hitting double plays least among leaders sharperson showed last year given chance play every day get job done sharpy played one base every day say third hed also improve defensively wallach helped tremendously defense reed improved defense quite noticeable effect pitching staff astacio martinez bailed recent starts great defensive plays martinez pitched ninth game might seen lifted third past years astacio lasted innings day similar circumstances dodgers turning double plays keeping balls infield last year piazza also great defense thrown batters trying steal least one pick first wallach clearly contributed improvement defense offense awful cost dodgers runs dont think bad current average suspect come slump much davis straw seem come dodger
comp.os.ms-windows.misc,article samuel e wiggins writes btw would rate new borland turbo c visual edition windows anyone time new discussion maybe asked groups time ago tcve got answers decided try brother lives us bought sent im still trying get used put goodbad points list consider turbo pascaldos programmer sometimes try make something unix c exercises university used make programs microsoft c version used thirdparty libraries required like borland seems much easier use microsoft specially debugger tried learn codeview sometimes never felt confortable tc seems nice create simple apps like examples objectwindows book far problems lets see next week try something complex works nice even weak machine mhz mb ram manual resource workshop seems different version workshop windows appear manual itens manual think run trouble since got tcve brother present didnt wanted buy japanese version suspect manuals japanese believe far expensive bought present sent send registration card japanese branch borland knows id like ask questions know microsoft guys around group anybody borland email address contact technical support stupid questions ask example rw manual seems different rw anybody else using around book petzold useful intend use rw protogen make interfaces work code answers email composmswindowsprogrammertools please thanks advance rafael
talk.politics.guns,article thomas parsli writes im trying censor newsgroup im trying give hints newsgroups doesnt belong altconspiracy drop three billiard balls ramp roll direction pour blood sea sharks converge miles around throw pebble one starling depart natural processes mimic outward results conspiracy actual conspiracy required put government functionary embarrassing situation quickly covers ass completely natural waco looks batf fbi cant handle situations like looks way understand first time instigated raids like recent one also ended long standoff wasnt quite public one didnt kill quite many people maybe screwup make think long hard raiding residences manner probably way went reminds stun bomb beeing dropped house la helicopter whole block went flames died assume youre talking philadelphia doesnt conspiracy maybe screwed youre fan conspiracies time make batch popcorn screwup time coverup believe speak company write today special investors packet
comp.graphics,anyone know phone number place get vga passthrough want hook vga card xga card whcih need cable connects type cable would connect vga card say video blaster something thanks brad
rec.sport.baseball,kit cosper quoth comment made one braves announcers attributed anonymous player friday nights game im sorry didnt tie wanted see umpiring sums sure like ron gant wasnt completely line hirschbeck would ejected order ron gant every single last brave came onto field possibly bobby cox depending language used since cox brave rung suspect would thrown simply cannot show umpire like ron gant disrespectful home plate umpire dignity game jason lee giants e ipi beautiful equation mathematics magic sad words tongue pen saddest number might john greenleaf whittier
talk.politics.misc,chris holt writes quite possible buyer seller trust third party either trust desire moderation third party random third party assumes right interfere transaction contarary wishes primary participants odds pretty good results detrimental try ensure process deciding whether introduce third parties isnt random steve said examples third parties less ignorant corrupt two primary parties knowledge able help third party able use persuasion sway transaction hand condone use force threat violence third party trouble fourth party could say knows better parties fifth party wins one use force threat force best words might makes right lets abandon aggressive tactics work voluntary cooperation respect others libertarians want paul schmidt advocates selfgovernment davy crockett chapter president judith drive johnson city tn uunettijc pjs freedom seems unleashed creative energies people leads ever higher levels income social progress un report
sci.space,following press release distributed april nasa headquarters space station redesign advisory members named along dr charles vest recently named vice president albert gore head advisory committee redesign space station nasa announced names representatives government industry academic experts across country participate independent review redesign options developed nasa extremely honored selected lead important review panel americas future science technology world leader space demands utmost attention care said vest assembled diverse panel experts believe bring appropriate measures insight integrity objectivity critical task advisory committee charged independently assessing various redesign options space station presented nasas redesign team proposing recommendations improve efficiency effectiveness space station program space station international partners also asked participate named later date advisory committee submit recommendations june advisory committee members named today include dr charles vest dr bobby alford president mit executive vp dean medicine baylor college medicine mr jay chabrow dr paul chu president jmr associates director texas center superconductivity university houston dr ed crawley dr john fabian prof aero astro president ceo mit anser maj gen james fain dr edward fort deputy chief staff chancellor requirements headquarters north carolina att usaf materials command state university dr mary good mr frederick hauck senior vp technology president international technical allied signal inc underwriters dr lou lanzerotti mr william lilly chair space sciences national academy public board national research administration council mr duane mcruer dr brad parkinson president systems technology prof astro aero stanford university dr robert seamans dr lee silver former nasa deputy admin wm keck foundation professor resource geology california institute technology dr albert bud wheelon retired ceo hughes aircraft
sci.crypt,philip zimmermann writes philip think ideas well taken constructive thanks articulating forum work press talk local newspapers science technology reporter write favorite trade rags better yet write articles favorite magazines newspapers explain clipper chip initiative bad idea remember tailor audience general public may slow grasp bad idea since seems technical arcane innocent sounding try come across flaming libertarian paranoid extremist even one flaming libertarian paranoid extremist iat loss specific objections dont sound frighteningly technical suggestions perhaps somebody could post list mobilize opposition industry companies presumably develop products incorporate clipper chip lobbied within without work telecommunications equipment vendor first enlist aid coworkers fellow engineers initiative present companys management united front engineering talent initiative write persuasive memos management name colleagues names hold meetings one way might suggest companies implementing schemes limited govts scheme find reasons opposition clipper scheme algoritm insecurity mistrust govtnsa hard sell letters editor nontechnical people hints advice maybe small faqtype thing hate clipper would good idea james holthaus government association men violence rest us leo tolstoy pgp public key available request key server
talk.religion.misc,im curious know christians ever read books based critique religion classical text age reason paine myth maker jacobi sometimes good know enemy want serious research understand sides solely one right one yes one examined critique book romans think benjamin franklin deist found amazing benjamin franklin missed whole boat also writings thomas jefferson sitting shelf amazing much missed studied platos theory forms aristotelian hylomorphesism pile junk jesus makes plato aristotle look like kindergardeners psychology id ego superego freud elements truth jesus explained far better gave reasons thomas paine benjamin franklin thomas jefferson mere men screw bible well man put men pedestal remember tjs autobiography correctly thought thomas paine unread man ever met heres circular reasoning paul says corinthians gospel foolishness world spiritually discerned people without spirit god havent clue bible saying point view thats incredibly circular convenient mysteriously supernaturally bizarre see cant arrogance part trust bizarre nonetheless truth explainable color blind red green remember dot tests optomologists put pictures front supposed identify pattern dots eyes perfectly normal see letters numerals embedded dots slightly different color stand background color blind red green see anything grayshaded dots dot test appears see pattern normal seeing person see patterns seem like total anomaly appear missing universe something hard understand cant see anything plain day like bible word god believer believer see meaning words see patterns fit together depth consistency hand notice nonbeliever doesnt see thinks weird thinks seeing things look say weird see time sanity check go another christian say see go yes x say thank god see x truly strangest thing adds little extra dimension phrase make blind see deaf hear glad jesus enabled see wish every nonbeliever could see missing
comp.sys.ibm.pc.hardware,hi going box old ibm card came across one called rapid technology squeeze card dated mhz crystal big chip ccube connectors outside ribbontype pin connector board bit board ideas phil phil hunt wherever go howtek inc internet uucp decvaxharvardmvhowtekphil
misc.forsale,moving sale must sell may futon highend oak queen like new computer desk rolltop locks securely like new color tv perfect cond great bedroom sold coffee tablesdresser bo lamps make offer ask esther eve day
rec.sport.hockey,subject suggests flames impressive afternoon dropping decision la kings flames neglected show especially zone kings hit least five posts flames best line probably skrudlandpaslawskiberube tells bad flames gary suter scored great goal fact three flame goals scored dmen yawney dahlquist getting others also made bonehead plays kings pat conacher especially impressive games chippy dan mirouelli lost control early never recovered highsticks crosschecks punches hits behind fleury got game misconduct rubbing warren rychel behind flames dominated game physically failed take advantage due horrendous defensive lapses dont think vernon blamed goals calgary went dmen roger johansson played lw looked lost imho hope king inserts chris lindbergh paul kruse sergei makarov wednesdays game gretzky left game nd period charleyhorse idea serious didnt return still think flames win series better buckle vlad impaler
misc.forsale,wanted restaurant equipment starting new restaurant burner stove hot plate fryer stainless steel tables shelves etc pots n pans number items interested pl email shailesh shailesh potnis associate concurrent engineering research member technical staff center west virginia university
sci.electronics,im looking circuit flash led response output walkman cassette player could dont want turn want strobe speak per every beep put cassette tape would better use circuit based volume beeps cassette better leds respond tone certain frequency easy way either im looking simplest circuit possible guess im asking sort color organ quite let trt explain im going pattern beats beeps cassette tape tape youd hear beep pause beep pause beep pauseetc speed increasing time goes want synchronize led probably two beeps cassette tape led beep would go real quick generating strobe light sort effect rapidity beeps tape would turn effect rapidity blinking leds sound tape except background leds would remain please help thanks dana
misc.forsale,hi still tapes left postage paid best offer multiple orders appreciated necessary package deals welcome thanks chris bray lewis hueysports contains heart rock roll heart soul want new drug walking thin line hooters nervous night contains danced day day zombies nervous night poisonlook cat dragged st tape contains cry tough wont forget talk dirty hall oatesbig bam boom contains touch possession obsession rattout cellar contains wanted man round round quiet riotcondition critical contains mama weer krazy outfieldplay deep contains say isnt love love world plant robertshaken n stirred contains little little journeyraised radio contains girl cant help suzanne good ill alright without cant night go forever monkeesthen best monkees contains big hits plus inxskick contains mediate new sensation devil inside need tonight never tear us apart mystify great tape chris bray university arkansas fayetteville know white coral painted brown attached skull common wood screws make child look like deer
rec.sport.hockey,jay chu writes true rumor fact big three way deal eric lindros going ottawa senators senators get mill montreal montreal gets alexander daigle first round pick senators philly gets damphousse bellow patrick roy draft pick sheesh rumor mill strikes lets assume true question would montreal give san jose sharks got first pick took daigle tim irvin
talk.religion.misc,question seem fundamentalists stephen tice cotera joe gaut et alapologies ive mislabelled ive started reading trm since bd disaster know cotera fundy defending koresh beliefs example true christianity persecution big bad secular state opinion reported sexual habits reports accurate iyo say quality christianity allegations part big coverup remain deliberately neutral cause fire wouldnt put past koresh torched place hand propanetankaccident story correct wouldnt put past fbi try cover ass claiming koresh hope government thorough investigation whole debacle ill disappointed heads dont roll authorities seem botched original raid matter fire guilty either serious misjudgement reckless endangerment steve watson aka carleton university ontario thisopinion myopinion assert thisopinion carletonuopinion somebody touched making everything new burned life like bolt blue somebody touched know bruce cockburn
sci.space,mike adams suggested discussions longterm effects spaceflight human love topic regulars know seen henrys encouraging statement starting talk shall feel community people unique resources deliver world comprehensive book elaborate utility spaceflight fields divergent medical intensive care agriculture environmental protection probably believe general public understands impact spaceflight whole society absence knowledge see dwindling support worlds space effort believe group responsibility communicate amongst also others print media wellorchestrated technically oriented analysis life science variables required support longduration spaceflight like long expenditions moon mars would entertaining educational general public objective effort would compile resources publications accepted scientific technical journals would address major life science area addition ideas research development could put forward general public ponderallowing general public take part excitement exploration individuals interested willing devote hour per week running literature searches finding journal articles addition need obtain assistance personnel within halls nasa industry appreciated positive responses date personally eager start project perhaps could start debate regarding best grade viability various technologies application spaceflight ken
comp.os.ms-windows.misc,peter p lei wrote anyone know vfintd device used windows enh section devicecdosvfintd know norton desktop windows includes file help file mentioned something floppydisk access jeroen jca gremmen email gildelaan phone modem fax pleez ph hilvarenbeek
rec.motorcycles,mike sixsmith writes mjswell many courses elsewhere mjsteach technique yet seem rather successful sure dont miss never poor sods dont know theyre missing guess ignorance bliss eh mike mr bill bill leavitt cbx white lightning gs g suzibago cj little honda lone star sick leave dod ama icoa nia impala convertible incredible hulk others hmmm thought bore stroke technique michael bain
talk.politics.misc,article mark walsh writes article xavier gallagher writes well obvious point make would straight men fuck like rabbits oppertunity presented reckon man would go wildly promiscuous presented huge variety willing partners true gays straights except sexual preference would imagine gays would much less sex straights available pool dates less onetenth straights somebody correct flame please cannot believe posting thread hell asked sort reaction first realizing bi everyone else straight id never end guy anyway several people socbi pointed true find partners relationships sex primarily straight circles nowadays gay culture quite visible major cities easily find overwhelmingly queer social circle choose half friends bi thats hanging science fiction club going ucbu week go way hang bars something available pool dates size unless course youre trying date random sample us population promiscuity ive traded email clayton topic still doesnt seem want admit yes gay males sometimes forced resort anonymous sex theyre closeted cant afford seen permanent relationship part promiscuity messedup gender roles society males dating males theyve trained aggressor sex theres going sex whats dysfunctional whats screwed societal attitudes gay sexuality thats encourages deviant behavior gay males also note someones sex partners doesnt mean theyre promiscuous yes sounds ridiculous quite possible someone go heavily closeted phase lots anonymous sex strangers come start forming real relationships monogamous nearly alan jaffray email talk always welcome bi dance thought mad hear music anon b h ftwcgksvmhps bgzoxvjn lafvnedvbu
sci.space,bill vance writes known quite earth actually pear shaped globularspherical anyone make globe accurate actual shape landmass configurationlonglat lines etc thanks advance even globe scale could fit average room even average hall deviations mention would visually evident words micrometer would required test fact globe infact pearshaped regards scott scott fisher ph aus perth local n department psychology w e university western australia perth e nedlands perth wa v error reboot registered trademark ensoniq corp
soc.religion.christian,article dariuslecointe writes insert deletion unnecessary quote notion god takes sort pleasure punishing people purpose hell destroy devil angels first god take sort pleasure punishing people mercy mercy compassion compassion ex however enjoyed punishing people sending hell would send jesus seek save lost luke earlier poster tried support eternal hell theory fact fallen angels destroyed remember bible teaches god reserved day judgement judgement soon come let suggest maybe believe eternal hell theory provide biblical evidence find stay away human theories take account references bible asked peter ff talks ungodly punished matthew also clear righteous gods eyes sent hell eternity thessalonians states cause trouble disciples punished everlasting destruction shut presence lord thessalonians talks refuse love truth condemned revelation talks difference overcomes listed verse fiery lake burning sulfur revelation gives indication follow beast tormented burning sulfur rest day night psalm wicked return grave nations forget god think sufficient prove point darius joe fisher following im mostly playing devils advocate im advocating either position concern people understand possible see passages different ways possible see eternal destruction destruction rev often uses term second death obvious understanding would seem final extinction problem nt speaks eternal punishment second death ie uses terms understood either way concern convince one view help people understand theres wide enough variety images possible understand either way tom albrecht commented primary point best keep people eternal fire whatever details make things interesting luke implies damned dont get resurrected presumably stay dead yes im aware possible understand passage nonliteral way peter ff talking angels talks holding hell final judgement isnt eternal punishement matthew talks sending cursed eternal fire prepared devil angels fact fire eternal doesnt mean people last flames forever particularly interesting comment fire prepared devil angels rev talk eternal fire well say beast false prophet tormented forever talking people thrown referred second death sounds like extinction eternal torment possible fire different effects supernatural entities devil humans thessalonians similarly everlasting destruction necessarily eternal torment one clearly understood either way think least possible think everlasting used contrast kind destruction occur life final destruction occurs eternity thessalonians talks destruction revelation see comment revelation probably best quotes even doesnt explicitly say people suffer forever says smoke presumably fire eternal respite doesnt say people tormented forever psalm dont see says anything relevant issue clh
talk.politics.mideast,dont mean sound disrespectful since majority contributors may even readers newsgroup seem muslims christians jews question could interest impression islam christianity pay great respect obscure st century jewish lad judeagalilee chose particular jew among possible jews mystery personally prefer woody allen stories much juicier perhaps accident history anyway seems may talking two different jews according new testament fathers name joseph quran appears zachariah whos right name difference im really curious david
rec.sport.baseball,roger maynards drivel deleted cordially always many morons rm little time cant stick guy faq stop responding guys last several flamewars pretty much identical could someone collect articles one simply repost entire block whenever tries start one itd simpler roger apparently one embarassing specimens enjoys flames give wants oh roger youre dull dull get new act tom
rec.autos,previous article shazad barlas says best autoshifters street track porsche wont change floor gas turn years back sx auto guys call sx without turbo going round corner floored next thing know pointing backwards drivers seemed quite amused shaz sure call sx call curious also nissan predacessor sp called came turbo nonturbo dont think weve ever turbojust curiousbtw im us matters drew
alt.atheism,article sn mozumder writes one reasons atheist limit god giving god form god face wait minute thought said allah presume allah god unknowable yet claiming know concrete fact say god face doesnt bible say god hindparts suggest decide right right god hindparts face use quotation marks god face allow interpret mean whatever like peace bobby mozumder norman
sci.med,article eli brandt writes article mark meyer writes besides kirilian photography actually photography friends twoyearold son kiril perhaps meant kirlian think typo karelian photography practice taking pictures either finns russians depending one asks think lose sciimageprocessing group thread folks thanks bunches spl steve lamont sciviguy san diego microscopy imaging resourceuc san diegola jolla ca car car bumper strip seen
comp.windows.x,excerpts netnewscompwindowsx apr x toolkits paul get impression andrew fsf dont know looks like either andrew user interface system supported maintained enhanced distributed andrew consortium carnegie mellon distribution terms x consortium gnu public license thus anyone commercially exploit andrew code without restriction encourage membership however defer universal release latest versions consortium members opportunity explore new capabilities se auis looks like try remote demo need x server r best machine linked internet give command finger instructions note demo version use motiflookandfeel scrollbar one available use demo changing option preferences file starting new editor andrew toolkit component auis ideal want build applications using compound documents andrews major feature architecture recursive embedding objects equation table figure text example architecture extends areas usually found toolkits including file stream formats cutpaste printing andrew also provides commonly requested applications word processor spreadsheet drawing editor font editor latter two version generally released xr tape december fred hansen director andrew consortium
alt.atheism,article dan lawrence bissell writes first want start right say im christian thats okay rest come say makes sense one read tony campollos book liar lunatic real thing might little title writes book anyway part effort destroy christianity process became christian isnt guy lawyer could give info guy never mind im sure plenty responses post appear arguements uses summing book whether jesus god know many dont believe listen different perspective something gain listening others say true make sure true cases book says jesus either liar crazy modern day koresh actually said reasons wouldnt liar follows would die lie wouldnt people able tell liar die lie poverty stricken alunatic sounds perfecetly reasoable whether societal dregs followers would able tell liar necessarily even died believed still makes completely selfish like us whats difference people gathered around kept many gathered hearing seeing someone healed call fool believe heal people historical proof see earlier threads besides least name cause enough deaths make whatever healing gave niether lunatic would entire nation drawn someone crazy sieg heil doubtful fact rediculous example anyone drawn david koresh obviously fool logical people see right away david koresh curious therefore since wasnt liar lunatic must real thing follow definition lunatic disproof thereof seem rather uhhh shaky things note fulfilled loads prophecies psalms isaiah elsewhere hrs alone betrayal crucifixion dont bible moment next time write use good idea dont think people understand christian certainly see lot churches naturally true christians right rather think way life total sacrafice everything gods sake loved us enough die save us hey cant god inspires us turn lives thats tuff people dont want real christian would something strong persevere like weight lifting guitar playing drums whatever takes time dont rush one day christianity whole life going church week helping poor people box everything time units work time sports tv social life god boxes carried us boxes created someone else handle dont know worth sigh adam john cooper verily often laughed weaklings thought good simply claws
comp.windows.x,posted friend okay looked faqs didnt see know come xalloccolor supposed following order try find exact match readonly color cell within hardware limits try allocate readonly colorcell set match else fails return colorcell best match readonly colors already allocated colormap sounds good theory doesnt seem work way though exact match already colormap unallocated cells xalloccolor fails even already allocated several cells already dozens readonly cells already colormap bug feature misunderstanding part help appreciated noel
talk.politics.misc,article clayton cramer writes im sick continual effort inflame passions americans playing every trial completely sexist racist gaybashing realities seldom simple happens society becomes tied ideologies come conclusion tv stations la want riot happen verdict comes subtle way preparing audience worst even going far want something happen viewers commercials ready anything watch us messages carlos much man favor superior position assigned white race abraham lincoln ameselroyjpldevvaxbeowulfpitucocarlos
comp.windows.x,hello problem x r sun hope someone help ive built x mit sources applying patches got think building easy installing everything started x nothing happened screen keyboard freezed machine seemed hang loged another machine found sun running well ps told theres xserver xterm running experimenting mouse repeatedly pressing blindly hit xterm endet session got prompt back guess device problem find correct device yet ive got sun bw framebuffer ace v rev sunos rom please help im able run clients sun send output machines thats thanks advance stefan
soc.religion.christian,writes distinctions neither jew greek neither slave free neither male female moslems know may preach dont kill muslim spelled sometimes moslem must say muslims strong ly believe jesus refered islamic text eesauas jesus j esu esu pronounced eeesaw yah knew well ideally war even even time war goal peace try refrain viloating peace others violate peace dont like war eaither conflict territory croats muslims serbs lived together peace rallying point race im sure general wouldnt mind president mohammad r khan july please send mail christian perspective moslem ideas jesus look rather seriously erroneous ive generally tried avoid discussions islam group since socreligionislam right place thus dont much want go detail simply note moslems reject christians regard essential facts jesus least christian perspective moslems dont know jesus justification christians hate moslems kill agree war never clh
talk.politics.mideast,article satya prabhakar writes michael sells writes fresh case ethnic cleansing another chapter continuing saga intense mutual hatred destruction every place earth scene saga mutual hatred destruction holocaust fresh case another chapter year history attacks jews europe didnt make acceptable balkan history make genocide bosnian muslims acceptable guess acceptable germany also chose path aggression simultaneously put interests countries peril wonder whether us countries would risked jews persecuted hitler imperialist ambitions student history asking questions actually record allies activities face incontrovertible evidence nazis may rot hell clearly points conclusion would done nothing railways camps bombed despite ease us place refuge allowed bare pittance jews europe primarily public relations government could say something many ships refugees turned away us shores found refuge cuba south america many others sunk return europe predictable consequences hope today collectively learned lesson less complacent ignore countries internal affairs sad reality seem case sean philip shlomo engelson yale department computer science box yale station new ct
comp.sys.ibm.pc.hardware,internal modem configure com irq insert card dos pc shows com irq com address e get debug dump data shows address e belonging com even though modem com know modem working correctly since tested different pc shows correctly com e irq make work dos pc configure modem com e irq though comm program allows fax program came modem work anyway would like computer display modem set com run diagnostic programs help displayed modem com others displayed com using windows dos problemany help pointers appreciated various reasons must modem work com thus switching com ports answer last time posted get dos specific answer time included specific informationplease help avinash chopde avinash chopde
sci.electronics,heres question electrical engineers bought infrared detector module radio shack little gizmo senses infrared remotes produces output signal hooked output transistor infrared led circuit works like minature remote control extender car remote commands relayed cd player hidden glove compartment works fine denon cd player tried build circuit friends vcr didnt work circuit appears work remotes see infrared sony ccd camcorder coincidentally seems work cd player advice would appreciated brian ubsiler msuvx memstedu
