,text,original_label,normalized_entropy
282,"Title: name the 4 major oceans?, Content: , Answer: Atlantic, Pacific, Artic, and the Indian Ocean",Education & Reference,0.45179206266850597
283,"Title: where can I find an autobioghrapy of thomas floyd author of electronics book?, Content: , Answer: ebay.com, library, or amazon.com",Education & Reference,0.001113604892284311
284,"Title: is there any one who want to become a teacher?, Content: hai i just completed my engineering degree.i got a job in software.and so many of my friends got jobs in diffrent fields and some went for higher studies in managment.but i never saw a person who want to become a teacher or professor.i saw some who went for teaching profission because they dont have any other choice.\nso is there any one who want to become a teacher?, Answer: Dear answer seeker,\nYes, there are many who want to be a teacher, at least in India I saw many whoc became teacher by choice. I, myself wanted to be a teacher since my school days. The difference is that after doing MBA I preferred to be a management teacher than a school teacher. I have industry experience too, but the kind of satisfaction I get by teaching is nowhere else. And same is the feeling with some of my colleagues here who have joined (and survived the program) the 3 year program on Management Teacher Program from ICFAI university, Hyderabad, India. I know there are very less persons with interest in teaching but there are some.",Education & Reference,2.725493991540417e-06
285,"Title: What kinds of organisms would you predict to be anaerobic?, Content: , Answer: bacteria, yeasts, and internal parasites \n\nthey dont require Oxygen",Science & Mathematics,4.6553112052758614e-09
286,"Title: The tv series 'I dream of jeannie' s evil cousin. What was her name?, Content: both characters were played by barbara eden , one blond one black hair, Answer: I think she was Jeannie 2 and she was her sister.",Entertainment & Music,7.344541490700299e-06
287,"Title: A question for all the American girls out there. What do you think?, Content: Is it just me or are foreign guys so hot like with the accents and all?, Answer: they are hot. when they talk you want to melt inside",Family & Relationships,0.05942217501607448
288,"Title: What is the difference between Ph.D and MBA?, Content: I am interested in understanding better about a relationship between economics and psychology.... I am not sure which one I should focus on, Ph.D or MBA., Answer: Are you more into research? Understanding the relationship between economics and psychology and keep understanding and studying and writing papers on it - then do the PhD (it is much longer than MBA)\n\nIf you want to be on the practical side - you can do MBA - or just start working in business administration: you will really understand people phsycology and how economics affects it.",Education & Reference,6.472254850528377e-06
289,"Title: I have a Mickey Mantle autographed baseball, How can I find out what year it was autographed?, Content: is there any way of telling?  here is a photo of it http://cgi.ebay.com/MICKEY-MANTLE-AUTOGRAPHED-BASEBALL-BALL-NY-YANKEES-MICK_W0QQitemZ200048765410QQihZ010QQcategoryZ27260QQssPageNameZWDVWQQrdZ1QQcmdZViewItem\n\nany input would be awesome, thanks so much!, Answer: One side of the baseball has the commissioner of baseball's imprinted signature.  A. Bartlett Giomatti was the comissioner of the National League from 1986- April 1989.  I was probably in that time period",Sports,0.15973863876668254
290,"Title: Can Shane Bond be better than Brett Lee if he manages to keep himself injury free?, Content: , Answer: send shane bond to india.\nthe flat pitch will tear him off.\nbrett is pretty.",Sports,6.945983991753853e-07
291,"Title: if dinosaurs descended from birds did they sing like birds?, Content: , Answer: Birds descended from dinosaurs (or at least from thecodont archosaurs closely related to the dinosaurs), not the other way around.\n\nAs far as singing like birds, only one Order of birds, the Passeriformes really sings.  Ostriches, penguins, chickens, hawks, owls, vultures, seagulls, albatross, ducks, boobies, flamingoes, etc. are not really known for their musical ability.\n\nSince the ability to sing is not ancestral to the bird lineage, it is unlikely that it is a trait that came from the dinosaurs.  \n\nThat's not to say that vocalizations didn't evolve separately in one or more dinosaur lineages, but it wouldn't have been homologous to the Passerine vocal ability.",Science & Mathematics,2.3341870693013744e-06
292,"Title: I'm feeling generous, tell me anything to get 2 pts and tell me something entertaining to get 10!?, Content: this is my form of community service, Answer: O.K., How About A Christian Sex Joke? Jake And Martha Were Watching A TV Preacher. The Preacher Said To The ""Folks At Home; Put One Hand On Your Television, And One Hand On The Part Of Your Body That Ails You, And I Will Preach A Sermon That Will Heal You!"" Martha Had Been Having Stomach Problems, And Placed One Hand On The TV, And Her Other Hand On Her Stomach. Then, She Said,""Jake,Get Over Here."" He Did, And Placed One Hand On The TV, The Other Hand Between His Legs. Martha Said, ""Shame On You, Jake! The Preacher Said He'd Heal The Sick, Not Raise The Dead!""",Health,0.041169447180601115
293,"Title: boy advice?, Content: heres the deal i really like this boy so a friend told him i think hes cute. Then shes like do you like her and would you ever go out with her hes like ya. Then i decided for my friend to ask him out for me i was going to do it personal but then got to shy to do it . Hes like i dont know and guess it turns out his best friend likes me to but he hasnt told me a answer yet. Because it was the end of the day but i have to wait till monday so should i have asked him out my self or what. What will he say, Answer: Well I'm a girl but i think you should of asked the boy out yourself but i know that's pretty hard to do. \nBut just think about this if this boy does say yes what's next? I mean you dint even talk to him so try talking to him on Monday and then even though he knows you like him try asking him out yourself because it will make him happier to know that he wont have to go through your friend to get to you.",Family & Relationships,6.403733701906936e-09
294,"Title: What actress or dancer insured her legs with loyds of london for 1 million dollars back in the 1950's or 60's?, Content: , Answer: That was probably Betty Grable - just a guess, but her legs were legendary.",Entertainment & Music,0.0003541250994028106
295,"Title: Will I ever get a gf while I am in JR. Hight?, Content: , Answer: son, yes you will jr high is too young to have a girl friend. wait until you get to high school.",Family & Relationships,2.114101273882777e-06
296,"Title: who is pools last yr champion?, Content: , Answer: in terms of 9 ball it was taiwans wu cha ching but he got beat in the quarters this year by ronnie alcano of the philippines",Sports,0.0006745304314398164
297,"Title: when ever i chat with some girls they ask me ""how r u lol"" what is lol?, Content: , Answer: Loads of Love ?!!",Family & Relationships,0.052756308927541504
298,"Title: What is the longest river in the US?, Content: , Answer: The mighty Mississippi River which is derived from the old Ojibwe word misi-ziibi meaning 'big river'.  River length is a difficult measurement to pin down because the river channel is constantly changing. For example, staff at Itasca State Park, the Mississippi's headwaters, say the Mississippi is 2,552 miles long. The US Geologic Survey has published a number of 2,300 miles (3,705 kilometers), the EPA says it is 2,320 miles long, and the Mississippi National River and Recreation Area maintains its length at 2,350 miles.",Business & Finance,0.28966161884625596
299,"Title: I need help with editing my myspace page??, Content: I dont know anything about html or much about computers at all and Tom was no help... Im looking for one nice person who would be willing to maybe IM me through yahoo and talk me through it...ANYONE who can really help me cuz I cant follow directions very well...plz someone help me!!!, Answer: Sure I'll help, email me or IM me at bluegamecube2000@yahoo.com",Computers & Internet,3.033916757132954e-08
300,"Title: I'm a 19 year old girl that is afriad of a heat attack should i stop?, Content: , Answer: At the age of 19, there's practically no risk of you having a heart attack. \n\nFirst, why are you afraid that you're going to have a heart attack? Has someone in your family had a heart attack?\n\nOK, I'm going to tell you the risk factors for having a heart attack:\n\n1. Smoking - if you smoke, stop. This is the most important thing you can do for your health.\n\n2. High Blood Pressure - at the age of 19, extremely unlikely. If you want to reduce the risk, cut out salt from your diet and make sure you get plenty of exercise.\n\n3. Obesity - If you are overweight you are more at risk of heart disease. \n\n4. High cholesterol - again, very unlikely at 19. But you can help by avoiding fatty foods and getting lots of exercise.\n\n5. Family history of heart attacks in males younger than 50 or females less than 55. \n\n6. Diabetes\n\n7. Being male - females actually have protection against heart disease because of the oestrogen produced in their bodies until they reach menopause.\n\nOverall, I'd say your risk is extremely small, practically zero. But if you are worried, there are things you can do to reduce your risk even further. Don't smoke. Don't drink too much alcohol. Keep your weight at a sensible limit. Get regular exercise. Have a healthy diet, avoiding fatty foods and eating lots of fruit and veg. Try not to eat too much salt in your diet.",Health,1.307373201084463e-08
301,"Title: Are there any normal people left who just want to be friends?, Content: , Answer: Well my thought of the word normal is knowing that nothing is normal.  Everyone has different standards of what the word ""normal"" means.  \nI like meeting new friends though.......  \nor maybe that is just the voice in my head saying that........",Family & Relationships,0.3495632365407235
302,"Title: any good idea for 1 year anniversary?, Content: where to celebrate? the gift?, Answer: go to the beach and have a nice dinner. That is what me and my boyfriend did for our one year. It was great. Just bring a blanket, watch the sunset, and eat some dinner. Fantastic GOOD LUCK!!",Family & Relationships,3.3354515456501806e-07
303,"Title: can you do sex evry day?, Content: , Answer: i dont no want to find out",Family & Relationships,0.0024404134615481745
304,"Title: how to solve lg 15 divide by lg 17 without a calculator?, Content: the answer must be in decimal or fraction, Answer: (1)\nUse log graph paper and plot a couple of known values onto the graph paper.  Then read off the required values and work out your answer.\n = log 15 / log 17\n = 1∙176 912 59 / 1∙230 448 921\n = 0∙955 822 902\n\n(2)\nUse a log table book.",Science & Mathematics,4.974255474142806e-08
305,"Title: how do you cheat at golf?, Content: , Answer: people cheat by not counting all strokes\nThey don't follow the rules\nThey use a foot wedge\nthey use mulligians\n\nas long as they are not cheating anyone and having fun who cares",Sports,5.851988152054141e-06
306,"Title: i wanna make download+free for Michael Jackson song THEY DON,T CARE aboutt US?, Content: , Answer: I care! many people don't suggest this but try Limewire. Good luck. I love that song, by the way.",Entertainment & Music,0.0014070877948398524
307,"Title: ""GUYS""Tough question here...does you penis hang to the Right and down up all the time or whatever?, Content: , Answer: ",Health,0.11235990324345793
308,"Title: Who has some tips for getting power in a tennis serve?, Content: , Answer: Use as much of your body as you can - legs, back, shoulders.  Don't just toss the ball up, stand straight up, and swing your racket.  Instead, once you've tossed the ball crouch your body, bending at the knees AND the waist, as low as you reasonably can.  At the same time drop the shoulder of the arm that your racket is in as low as you can while keeping your toss arm up in the air (this will help you balance).  When the ball reaches the top of the toss, spring/uncoil your body by straighteing/uncoiling your lower body and at the same time bring your shoulder with the racket up and through the ball.  Notice ""through"", your follow through across your body is every bit as important to power (and accuracy).  Note - racket speed also has something to do with it but get this motion down first and once you've gotten comfortable with it you can work on doing it faster for even more speed.",Sports,9.673728085843143e-07
309,"Title: Peyonies cure?, Content: Does anyone know if Peyonies can go away on it's own, and have they had any luck with herbs. Also do you have any idea if the suspensory ligaments strain can look like peyonies. I have no pain or scar that I can feel, did anyone have this hour glass look, little curve no pain or scar and then it got worse? I have had it now for two months and it looks worse, didn't have the curve before and now curves up a little and two dents on side, feels firm there, but not like a lump and no pain. Any natural herbs again or any help...thank you., Answer: Peyonies may go away on its ow without any help but generally it can be helped along the way by adding cayenne to tolerance level with a tablespoon of apple cider vinegar to juiced vegetables from the following list:  \n\nasparagus \nbeets \nbroccoli \ncabbage (green)\ncarrots\ncauliflower celery \nchicory \nchili peppers \ncucumbers\nendive\ngarlic lettuce \nonions \npapayas \nspinach\nturnip\nzucchini\napples\ncranberries\ngrapefruit\nlemons mangos\noranges\npineapple \nraspberries\nstrawberries\ntangerines\n\nYour immune system is triggering your peyoines and rather than suppress your immune system with drugs, eliminate as many unhealthy foods as you can from your diet including dairy, wheat, and red meat.\n\nDrink 6-8 glasses of distilled water each day with 1/4 teaspoon of unrefined seasalt each day until your condition passes and try to balance your diet after the Peyronies ends. Listen to your body and you may even grow old some day. The Peyronies should be a wake up call.",Health,2.446388032437589e-07
310,"Title: thick pickle.com?, Content: does anyone know of a website called thick pickle.com. They sold cool pickle t-shirts that I would like to buy, but I can not find the website anymore., Answer: I can't even imagine a situation in which I would ever take seriously, in any way, a young woman wearing a ""Thick Pickle"" T-Shirt.  LOL.\n\nSorry, never heard of it.  Did you try Google or Yahoo Shopping ?",Health,0.22348582829431649
311,"Title: why do peaple have to die of cancer, for all the year we have research it??, Content: , Answer: Even though our understanding of cancer has made leaps and bounds, we have still yet to find a sure-fire treatment.  This has to do with the number of cancers out there, as well as the complexity of the problem.  Cancer is the result of a number of factors, including a cells ability to ignore death signals, anti-growth signals, as well as telling itself to continuously grow.  With all these problems compounded, cancer is a harsh nemesis.",Health,3.070411976959043e-06
312,"Title: why i always get the smell mouth. but really, i always brush my teeth?, Content: , Answer: It's most likely your tongue. All the smell resides THERE, so you should buy either a tongue scraper, brush your tongue after brushing your teeth, or use mouthwash. I suggest the mouthwash and the tongue scraper because they're more effective. If you hate the burning sensation of mouthwash like Listerine and Scope, then you can try Crest, which doesn't use alcohol, so it doesn't burn. \n\nRemember! Brush 3 times a day, 3 minutes each!",Health,1.8841524137394041e-07
313,"Title: How many digits does 3.0000 have?, Content: ^_^, Answer: 1\n: 3",Science & Mathematics,0.016180466756869422
314,"Title: If you like giving oral ,what does it mean if he doesn't want it?, Content: I try to perform on my man all the time. He says he's never liked it.. he say's it's degrading to women.., Answer: My hubby will give me oral all the time and never wants it in return! Hey, it just doesn't do it for some guys.\nWhat does he like best sexually? Give him that and don't worry about what he doesn't care for. Make sure he does the same for you too!\nGood luck!",Family & Relationships,5.306693765890571e-07
315,"Title: how can i know the virgin girl from the unvirgin girl ?, Content: , Answer: you cant",Family & Relationships,0.07217855420127128
316,"Title: What of I don't submit my transcripts?, Content: I've been told that college transcripts follow you everywhere. But I have a horrible GPA and I won't qualify for finacial aid when I reapply to another school. So can I just not submit my transcripts and start over?, Answer: ",Education & Reference,2.058360117084192e-05
317,"Title: Who is hotter, M. Shadows or Ville Valo?, Content: Ville Valo...DEFINENTLY, Answer: ville valo...the sex god..lol but yeah he is so hotter",Entertainment & Music,9.538619304225878e-06
318,"Title: Can the Entropy in the universe increase if the Universe is closed sytem or not?, Content: Is the method employed by scientist in ascertaining the entropy of the universe accurate and reliable., Answer: Entropy of any closed system increases, but entropy of an open system can decrease if it exchanges energy with the ""outside"". But either way, the method of ascertaining the entropy is reliable.",Science & Mathematics,2.959479045802665e-08
319,"Title: A swing loses 20% of its pervious height on each swing. Suppose the swing starts@a height of 10ft.?, Content: What is the height of the 4th swing?, Answer: after 1st = 80% of 10 = 0.8*10 = 8\n      2nd = 80% of 8 = 0.8*8= 6.4\n      3rd = 80% of 6.4= .8*6.4= 5.12\n      4th = 80% of 5.12= 4.096",Education & Reference,2.0730141046839463e-09
320,"Title: Does any one have any study guides in PDF format for the series 7 exam?, Content: , Answer: Take a look at these sites:\nhttp://www.totalseries7.com/\nhttp://www.series7test.com/exam-books.html",Business & Finance,3.0865817528135833e-08
321,"Title: How do you get a Power Point Presentation burned on a CD,to play in VCD/DvD players??, Content: I need to burn CDs that will play a power point presentation,containing slides and music on Tvs,i.e VCD/DVD format.I have Nero 7..How do I get this thing to be done??, Answer: You can't.  A DVD player can not run the Power Point program, so can not run slides, etc.  You would need to convert the presentation into a video file (mpeg) and burn that to DVD.  But you would lose the ability to control the slides, etc.",Computers & Internet,4.150176288404505e-06
322,"Title: what is your favorite movie the ringer or bruse almighty?, Content: , Answer: Bruce Almighty",Entertainment & Music,4.279805652278883e-08
323,"Title: I'm so nervous! My green card interview is tomorrow! What can I expect? Any tips? What do they ask?, Content: AAAH! I can't wait! I really hope it goes well..., Answer: Relax. Every once in a while say 'What the hell you mean"".\n\nJust kidding.Do not say that.\n\nJust relax and listen to the questions. GOOD LUCK !",Politics & Government,0.17850935463494919
324,"Title: how many inches of rain does oregon get?, Content: , Answer: Click on the city for specific info (historical averages):\nhttp://www.weatherbase.com/search/search.php3?results=1&refer=surfsunn&query=oregon\n\nHope that helps!",Science & Mathematics,0.0010459253577610715
325,"Title: inform me a tamil psychological doctor in Paris?, Content: My relative is need a tamil speaking Psychological very urgently.\nMy advanced thanks for the reply.He is living in Paris., Answer: a Tamil psychiatrist or psychologist is difficult but you could try to find an interpretter, good luck",Health,0.35156500011839614
326,"Title: how much did walt pay for walt disney florida?, Content: , Answer: Just over $5Million.",Entertainment & Music,0.024832423366230254
327,"Title: Help her or let her be??, Content: How to help her??\nMy g/f lost 13 people one year ago tom. What can I do to help consol her?? She lost her mom, aunt, uncle, friend, cousin, and many others. I want to be there for her. What can I do to show her I care?? Also a year b4 all that she was raped. Both years were hard but we got through it. I let her cry on my shoulder and sleep in my arms. I even found out that she had cheated. She said she was sorry and I forgave her. What can I do to make this all so much easier and better for her??, Answer: ",Family & Relationships,2.2850281352209075e-07
328,"Title: waht is the spring wire (bs5216 hs3)?, Content: I want to find the spring wire wich is related to BS5216 HS3,I have some japanese wire such as JIS 3226 on hand ,but I don't know which wire should accord with the BS5216 HS3 standard., Answer: its nearest equivalents in Japanese wire is JIS G 3521 SW-C",Science & Mathematics,0.001028783933307201
329,"Title: how to delete search history?, Content: , Answer: stop looking at porn",Computers & Internet,0.3327393075115446
330,"Title: The polarity of water is caused by an equal sharing of electrons between oxygen and hydrogen?, Content: True or False, Answer: false",Science & Mathematics,9.475012905315661e-07
331,"Title: Betty or Wilma?, Content: Who's sexier?, Answer: Betty. No question.",Entertainment & Music,9.842661397188941e-05
332,"Title: im asking this QUESTION AGAIN!!!    I   NEED HELP?, Content: please help me describe how light passes through the eye....what structures must light pass through before it reaches the retinA?, Answer: cornea the surface of which is covered with a layer of cells called epithelium\n\nokay I may have misunderstood the question, I thought the question was what structures BEFORE the retina, not HOW the retina works, hence my answer.",Science & Mathematics,0.011365517103283884
333,"Title: What type of government does the United States have?, Content: , Answer: presidential.",Politics & Government,1.2650818710757025e-07
334,"Title: How easily would it be for you to become insane?, Content: , Answer: most ppl already think i am. all i would have to do is carry out some of the stuff i say and they would be calling the lunie bin to come and get me.\n\n""Only the trully sane are those who are the insane for they embrace that crazyness that is inside each of us"" - by???? (i forgot who said it)",Business & Finance,0.004893623701544302
335,"Title: what are some of lifes ""unanswered"" questions?, Content: , Answer: heres one: ""why r men so lazy and retarded?""",Entertainment & Music,0.0015935523423085659
336,"Title: I want to study electrical engineering,is a good option????, Content: , Answer: dude.....this is proably the hardest major in the undergraduate level. But you are good in math and good in lab, have lot of patienece, then go for it. I guess the job market is always good for the electrical engineers. But this major is definetely the most difficult major.",Science & Mathematics,4.583618079108804e-08
337,"Title: What are emos?, Content: Because I was just accused of being one., Answer: from the slang dictionary:\n\nGenre of softcore punk music that integrates unenthusiastic melodramatic 17 year olds who dont smile, high pitched overwrought lyrics and inaudible guitar rifts with tight wool sweaters, tighter jeans, itchy scarfs (even in the summer), ripped chucks with favorite bands signature, black square rimmed glasses, and ebony greasy unwashed hair that is required to cover at least 3/5 ths of the face at an angle.\n\n \n\nPunk music on estrogen. Often acoustic guitar with soft, high male vocals that dwell exessively on the singer's feelings, especially melancholy remembrances of past relationships/mistakes in life. A form of music that diverged from punk in the '80s, the name ""emo"" is derived from the emotive style of the lyrics and music. This genre has lately been marketed heavily by the music industry to teenagers with bands such as Dashboard Confessional and Taking Back Sunday, and has seen much commercial and mainstream success. The music has also spawned a subculture which conforms to certain conventions in dress such as tight sweatshirts, tight band T-shirts and horn-rim glasses. Adherents profess to exessively melancholy temperments. Males that adhere to the emo subculture are sometimes confused with metrosexuals; indeed the line between the two is somwhat blurred, though both groups claim to be intouch with their emotional side. The ephemeral and hackneyed nature of emo songwriting suggests that its audience will be restricted largely to teenagers. the genre suffers from a lack of credibility outside the aforementioned demographic group, much like current Nu Metal bands.\n\n \n\nAn entire subculture of people (usually angsty teens) with a fake personality. The concept of Emo is actually a vicious cycle that never ends, to the utter failing of humanity, and it goes something like this:\n\n1. Girls say they like ""sensitive guys"" (lie)\n2. Guy finds out, so he listens to faggy emo music and dresses like a dork so chicks will see that he is sensitive and not afraid to express himself (lie). He dyes his hair black, wraps himself in a stupid looking scarf, develops an eating disorder, and rants about how ""nobody understands"".\n3. Now an emo guy, he meets Emo chick and they start dating, talking about how their well-off suburban lifestyles are terrible and depressing (lie)\n4. Emo guy is just too much of a pussy. His penis is too small, he's too depressed to bathe, and has more mood swings than emo chick, and he doesn't even have a menstrual cycle. Emo chick dumps him, saying ""It's not you, it's me."" (lie) as she drives off with Wayne, the school jock and captain of the football team.\n5. Emo guy goes home and cries, proceeds to write a weak song and strum a single string on his acoustic guitar. Another emo chick sees how he is so in touch with his feelings, and the cycle continues.\n\nThis is the sad truth of the emo lifestyle/music, and now that I look at how pathetic it really is, maybe the emos DO have something to cry about!\n\nWhen she sees how sensitive and emo I have become, she'll definately go out with me!",Health,0.08322184015423713
338,"Title: Share your most recent dreams. (sleeping dreams)?, Content: , Answer: I dreamed my boyfriend was getting dragged off by an alligator, by his ankle, to be eaten!",Society & Culture,0.38376426195687596
339,"Title: I dont want to get older?, Content: , Answer: Exercise, eat well, and live a full life! You can't stop aging but you can delay it!",Health,5.950064241546511e-05
340,"Title: I need to get out of this....help?, Content: My grandfather is really mean to me. Everytime I see him the first thing he does is insult me by calling me ugly or stupid! And, when I do good in school he always just makes fun of me and twists it around and he doesnt even act proud of me. Its so annoying! And I know I shouldnt let him get to me but he does. Well I have to go down to his house for Thanksgiving dinner later and I really dont want to. Should I fake sick to get out of it? My mom doesnt like him either and she said I could try that. Or should I just go down and ignore him? I really dont wanna go at all, because when I ignore him he just does it more!!! HELP ME!!!!!!!!!!, Answer: I would go for satisfaction of telling the old s.o.b. off. Your mom knows how he is???? Why in the hell has she as the adult told that mean old man to lay off. My mom would have, i certainly would if anyone was to be mean or insulting to one of my kids. I would not care who it was. You should not have to put up with that cr*ap from no one, He must have realy self esteem issues to put you down. I would let him have it. There is no excuse for him.",Family & Relationships,2.954570893257894e-07
341,"Title: Ive always been more attracted to older men.  anyone else feel the same or is it just me?, Content: I'm not talkin coffin dodgers here.  it's a mid thirties to mid forties thing (but they've got to be in good nick, no beer bellies or bald patches), Answer: Yes i've always been exactly the same.  I've really no interest in guys my own age, and i've always been like this even since when i was at school.  Don't really know why though but it's not a problem at all.  Plus as the saying goes, there's many a good tune can be played on an old fiddle.....  I'm 29 and seeing a guy of 51 who is the sexiest guy i've ever met in my life and is well fit (and looks about 35).  Good Luck!",Family & Relationships,2.2345280837979475e-07
342,"Title: tell me a good configuration for a home pc?, Content: i want prod names as well\nincl monitor\ninternet and isp- can be of any of d countries yahoo ans is used on, Answer: ATI 1900 xtx crossfire video card\nmitsubishi flatscreen monitor and comcast internet\n4 mbps...",Computers & Internet,3.481449814594089e-05
343,"Title: I m mking a mobile game in J2ME. I m facin difficulty in implementing text input with Canvas object.Help pls.?, Content: Canvas object in J2ME being a low level Graphics API, allows very rudimentary text input. No support for full-blown text input is available. Such support is only available for high level APIs such as Forms but they are very restrictive by  nature. Can somebody please guide me to find GUI libraries as to how to incorporate Text input for low level Canvas object. Thanks a lot. If you have developed such a library/function please share it. thanks!!!, Answer: Your first option:\nUse j2me polish. It's free (for free software) and you can get it at:\nhttp://www.j2mepolish.org/\nIt does contains a class for textInput on a canvas.\nI remember it's a pretty large class - I wouldn't fancy writing it on my own.\n\nYour second option:\nSearch google for available sources.\nYou can find j2me code directly put trying: (in google)\n\nmicroedition text input filetype:java\n\nthis command returns to you java source code files that contain the word microedition (and thus very likely to j2me source files) and the word ""text input"" which is what you are after. You may need to search few combinations of words...",Computers & Internet,2.6203147356550357e-07
344,"Title: Don't you wish those poor space aliens will finally get some Dairy?, Content: They seem like such nice guys., Answer: Mars Needs Cows",Entertainment & Music,0.06279066467809392
345,"Title: what is this women and those stupid saas-bahu serials?, Content: And then why they prefer it over the cricket matches? That day India-West indies match was going so interesting, but due to force of my GF I have to shuffle to some stupid serial. Its good that I havent promised her anything yet., Answer: this is what they become after watching such stupid saas-bahu serials. Anti man... \n\nI think the seriels of ""EKTA KAPOOR"" should be banned.. She is making the life of women and man miserable..",Family & Relationships,0.2336646320954885
346,"Title: If it's 240000 miles to the moon.......?????, Content: and eggs cost $10 a dozen in China, why is my wife's hair orange?, Answer: oh man, i love these logic questions....let's see\n\na=240000 mi\nb=$10\nc=orange hair\n\ngot it!!  a² + b² = c²   hah! your wife told you to take a hike, she dyed here hair blond not orange, and you would pay an asian $10 to moon her right now.  yes?",Health,0.47423674510851893
347,"Title: What do many players have written on their arms?, Content: I've noticed lots of players in the WC have something written on their arm. On one of them there seemed to be some Roman numerals, but something else as well. I haven't been able to see it clearly enough to tell what it is, but different players do seem to have different things written on. \nAnybody know what this is all about?, Answer: Most probably their name, gf's name, wife name, kids' name ....................... can be anything....... can't be precise.\n\n\n:)",Sports,0.0014090972334198301
348,"Title: What country offers an offshore domicle company formation with the lowest US with-holding taxes?, Content: Publishing several books, most revenue will come from USA, I live there but not allowed to work (visa). Therefor I need to set up an offshore company and I want the right domicle to reduce with holding taxes.What structure is best and what country? I am an Australian Citizen., Answer: The question is somewhat odd, since offshore centers are ussually tax free.\n\nI think the best location in the americas is panama.\n\ncheckout www.lowtax.net",Business & Finance,5.3943901727342834e-05
349,"Title: Is getting fined for criticizing officials a bogus rule? Why or why not?, Content: , Answer: No.  How else can the officials keep the game moving?  I mean, players would argue every single call.  Also, the officials should be respected -- they are the police of the sport.  Besides, what is $1,000 to a guy who earns millions?  To us it would hurt, to them -- ""Who cares?""",Sports,5.852937829640665e-05
350,"Title: I have a Mx440 nvidia card, I thought it was 128mb, it has 4 32mb ram modules on the back is this right?, Content: I was told it only  came in 64mb but I thought I bought a 128 when i purchased this computer. I went to the website and saw nothing. I dont want to sell this as a 128 when its not. please help, Answer: 32+32+32+32 = 128mb",Computers & Internet,1.1782755005562104e-06
351,"Title: what is procedure for getting external admition in pune univecity?, Content: related to pune univecity., Answer: Advertisement has appeared today in Times of Indiai Mumbai edition. Check up on www.mkcl.com",Education & Reference,2.0642371449965213e-07
352,"Title: Words that caucasians and blacks usually use a lot when they are talking?, Content: for example ,\n blacks : yo!\nwhites : awesome., Answer: Caucs: Like\nBlacks: Dyyyyyynnnoooommmmiiiittte!",Society & Culture,0.0015926307685604165
353,"Title: Concerning Consumer Credit counseling--does it help or hurt--effect credit rating?, Content: I have to do something, can't afford the interest payments, price of gas and keep up on other bills., Answer: These programs do nothing to help your credit, it is actually the oppostie, regardless of what they try to tell you. What happens is this: You sign a contract for them to get your debtors to lower interest rates, then they decide on a lump sum you pay the credit ""counseling"" company, a part of which is a fee they take for this ""sevice"", then they divvy up that payment amoung all your creditors. You do NOT have only one creditor now! Then as long as it takes you to pay off these debts, which can be a long time, you continue to show late, non-payment, on all these accounts. They do not pay them off one by one slowly allowing you to demonstrate you are  paying them. they sit there as bad debts the entire time without much to show for all the hard work you are going to to pay off your debt. After, while it shows them as paid off, it also shows how long it took you and how long these creditors went without the money you owned them. This helps your credit very little. OH yeah one more thing, when you sign the contract you are agreeing to NOT apply for releaf under the bankrupsy law!! YOu sign away your right to do this untill these current debts are paid off!! If you fail to make your payments you also now have one more creditor that of the consumer credit counseling company you signed the contract with!! Do you know for sure what your income will be next year or the year after that or the year after that, etc?? Do you know for sure a tragic accedent or illness will not strike your familly? Do you know for certian you will continue to have your current health plan and for sure what your share of the medical bills will be? Listen if you don't know even one of these things FOR SURE then credit counseling is not for you. If you do know for sure then by all means go ahead and sign up. \n\nI highly reccomend you get online and begin looking this information up. Get information directly from a one of those so called non profit organizations and spend $100.00 at the most, often you can do this for free to speak with a bankrupsy attorney. Become fully informed, look at your situaltion, your future possible situations and then make a fuly informed decision which will be in YOUR and your families best interest. There is a lot of room in the small print section of the contact you sign with these ""counseling"" agencies. Where do you think they get their money from? You and others like you who sign up for services.",Business & Finance,0.0002528315187729117
354,"Title: Up to how many majors can you major in a college or university?, Content: , Answer: ",Education & Reference,6.235435206932903e-09
355,"Title: In outlook express how do you find the circle mark when answering an assement?, Content: I am doing an assesement in outlook exspress and it says to circle your answer how do i find it?, Answer: What is a circle mark?  This is odd, very odd indeed.  I think you are reading something into something the wrong way.",Computers & Internet,0.00251683055090028
356,"Title: how many people download music illegaly in usa a year?, Content: , Answer: Much more than the people which downloads music legally in the whole world",Entertainment & Music,0.0011627017625686846
