,text,label
41,"Depression or laziness? : For quite a long time now, I've been restless, not enjoying life at all(anhedonia), and lacking any sort of motivation to do anything at all. For a while I thought I was lazy, but I'm quite a rational person, and even when I've made full sense of why I should get up and do a thing, I recede into doing nothing again. I just don't seem to care enough about anything, nothing seems to be worth my effort. I have no passions or liking to things, I just sit there on my computer all day/TV. 
Most days I see no reason to get up or do anything healthy/productive. It's quite a nihilistic out view I have. I must say, I'm quite optimistic. As contradictory as that sounds I always look on the bright side of things, as it always bodes a better result.
Am I extremely lazy or depressed? I sure feel down most of the time, when I'm with friends it's okay, but it's not like any of my laughs or smiles are genuine however; I feel emotionless most of the time. This has been going on for at least a year or two and I really need to get work done and get on with my life so I don't fall behind. Any help would be appreciated :)",moderate
42,Genuinely hate new years : Just like last year I can self reflect on all my mistakes and be a miserable mess. Im just gonna cry and remember bs I want to forget.,moderate
43,We Survived Another Year : [removed],not depression
44,"Have a happy near year.... : I'm spending this new years alone and in bed. 

I hope you are not doing the same. I hope you can have fun today if your reading this, next year is gonna be lit, dont give up on yourself. Your all you got in this life. Love you guys❤",not depression
45,"Thank you people : Just wanted to thank everyone that posts here or other similar places. I'm a fairly regularly depressed person and it crushes me to death. I'm used to the sink, touch bottom scrape and then bounce back to surface momentum I've worked for myself after many years of dragging the bottom steady. Life is great and a terrible burden and everyday I have to find a moment to get my breathe and find up again. I like gravitate to all the terribly depressing songs that let me appreciate the beauty of art so many people have bestowed in their own way whether music or art or just words. Anyways man, it's a good, and terrible feeling knowing so many other people are feeling it too. It makes me wanna surface and bring some sad soul with me for a second, hit that parting glance of like, best of luck, and dive under again. I'm glad I've been gifted with this curse of caring enough for it to affect me and I just wanted to let whomever know thanks for suffering a little with me. Hope your moment is a little better and whatever and wherever you end up, know I cared if only for a moment. Thanks.",not depression
46,Making the choice : Sometimes depression really is just a big game and it is all about mentality. It is so hard to make the decision to not give up and to not talk down to yourself. Sometimes i make the choice that I am going to start taking care of myself because I deserve to feel good an healthy but it is so hard to stay in that mindset and so easy to stay unmotivated and just want to fall deeper and deeper into depression. Sometimes I decide i’m not going to care about trying to be happy and I am going to push everyone away to protect myself and because my mind likes to tell me no one cares when people really do. I decide i am not going to talk to anyone and should just accept my suffering and bask in it. It is so easy to not want to do anything to feel better but there is other options and it begins with making the choice to care about myself,not depression
47,"Weird depression. : Does anybody else have these weird periods of time when you feel confident, like you could do anything. Feel productive and are productive, even happy and more sociable than ever. 

And then It just goes downhill from there and you start to feel like you're going to cry, so you spend most of the day trying not to cry (specially when there are people around). All the things you did seem meaningless, so you just kind of stop trying.

At first I thought it was because I had commitment issues or I was too lazy. But now I don't know anymore, it has been like this for about a year and a half. It like being in a roller-coaster. 

I fear it might be something else.",moderate
48,My wrist is calling me again : I can't deal with this today fuck,moderate
49,"This NY i realised I dont have anyone apart from my familly : So this summer I finished highschool and i started going to a uni in a new city but because most people in the city there are born there,they already have friends etc. This means I am 18 years old,moved to a new city and i am completely alone while all the rest years during school etc i had friends that we now lost touch. 

This new years eve i spend it with my family which is the only thing i have to care for me but ive been thinking that they care for me just because we have the same blood. 

What I am going through is not nearly as hard as most people here but i really needed to say it somewhere..... Everyone I see on instagram stories,some old friends etc they all go out to clubs or for cafe while i spend all day in home apart from the time i go to uni where i sit alone. 

Lately i been sleeping a lot and eating a lot which from what i read are symptoms of depression. I really hope things will change. Sorry for wasting ur time reading this,i jjst want to pull it out of my chest",moderate
50,"Can’t sleep : I developed romantic feelings for a friend but before I could tell him, I found out that he was just using me. I haven’t been able to sleep or eat.",moderate
51,"I feel guilty for being depressed : I feel guilty for being depressed...which makes me feel ungrateful...which makes me guilty...which makes me more depressed. 29F
I have many blessings in my life - my health, my family, my loving partner, a great education, a great job, financial resources, a lot of wonderful things...but I'm still depressed on a day-to-day basis and I feel terribly guilty about it. Based on all of these blessings, I should be very happy and content, but I'm not. I am melancholy at times, agitated, irritable and unpleasant. 
I have scrupulosity OCD, which is essentially an overly active moral compass and makes me empathize and feel compassion very deeply. It also comes with a lot of guilt. If I see a homeless person or someone less privileged, I often think, ""that should be me"" or "" maybe God should give me something to REALLY cry about. and then I'll learn to appreciate my life.""
I don't really know why I'm posting here, just venting, I suppose.
Does anyone have any tips for just accepting yourself and your depression?",moderate
52,"I ruined NYE for my GF : I went to a party with my GF that I was really excited to go to earlier. I had looked forward to this party and night for about a week now. But at the party, my first time going to a NYE party, I just got depressed and ruined it for her. She was having so much fun with her other friends and I wasn't doing anything. After we got all got tired she tried to comfort me and help me feel better, but I already knew I ruined it for her. I don't understand why I had to do this, and hate myself so much for ruining such a good night for her.",moderate
53,I know I'm a good person but I've come to the realization that it never really matters. : [removed],not depression
54,Anyone else hit themselves with a boot in the head when they're drunk? Just me? Okayy : [removed],moderate
55,Treating someone terribly and telling them to go to therapy is kinda like punching someone in the face and telling them to see a doctor : [removed],moderate
56,Treating someone terribly and telling them to go to therapy is kinda like punching someone in the face and telling them to see a doctor : [removed],moderate
57,Venting : [removed],moderate
58,Venting : [removed],moderate
59,Fml honestly : ,not depression
